encounter_id,gold_word,whisper_word,confidence,error_type,is_error,tier,error_category
D2N002,i,I,0.9757049679756165,correct,0,1.0,correct
D2N002,also,also,0.9823712706565856,correct,0,1.0,correct
D2N002,wan,want,0.4810343384742737,substitution,1,1.0,phonetic_substitution
D2N002,na,to,0.371113657951355,substitution,1,1.0,unrelated_substitution
D2N002,go,go,0.8102872967720032,correct,0,1.0,correct
D2N002,ahead,ahead,0.9894720911979676,correct,0,1.0,correct
D2N002,and,and,0.9738802313804626,correct,0,1.0,correct
D2N002,just,just,0.909400224685669,correct,0,1.0,correct
D2N002,order,order,0.8260144591331482,correct,0,1.0,correct
D2N002,an,an,0.7685332298278809,correct,0,1.0,correct
D2N002,,akumnon,0.1329482048749923,insertion,1,,insertion
D2N002,,-kanal,0.4297217627366383,insertion,1,,insertion
D2N002,autoimmune,oke.,0.6647332906723022,substitution,1,2.0,unrelated_substitution
D2N002,panel,He'd,0.6205844283103943,substitution,1,1.0,unrelated_substitution
D2N002,okay,drag,0.48866868019104,substitution,1,1.0,unrelated_substitution
D2N002,hey,you,0.774791419506073,substitution,1,1.0,unrelated_substitution
D2N002,dragon,in,0.8640430569648743,substitution,1,1.0,unrelated_substitution
D2N002,order,order,0.9945999383926392,correct,0,1.0,correct
D2N002,an,an,0.3905949294567108,correct,0,1.0,correct
D2N002,autoimmune,akumon,0.7771056592464447,substitution,1,2.0,unrelated_substitution
D2N002,panel,panel.,0.1886776238679886,correct,0,1.0,correct
D2N002,and,And,0.9376347064971924,correct,0,1.0,correct
D2N002,you,you,0.9673413634300232,correct,0,1.0,correct
D2N002,know,know,0.9766970872879028,correct,0,1.0,correct
D2N002,i,I,0.1802139580249786,correct,0,1.0,correct
D2N002,i,,,deletion,1,1.0,omission
D2N002,want,want,0.5204226970672607,correct,0,1.0,correct
D2N002,i,,,deletion,1,1.0,omission
D2N002,want,,,deletion,1,1.0,omission
D2N002,you,you,0.7530980110168457,correct,0,1.0,correct
D2N002,to,to,0.9842122197151184,correct,0,1.0,correct
D2N002,just,just,0.986624002456665,correct,0,1.0,correct
D2N002,take,take,0.9933712482452391,correct,0,1.0,correct
D2N002,it,it,0.9932820796966552,correct,0,1.0,correct
D2N002,easy,easy,0.9941319823265076,correct,0,1.0,correct
D2N002,for,for,0.9759506583213806,correct,0,1.0,correct
D2N002,right,right,0.97999370098114,correct,0,1.0,correct
D2N002,now,now,0.996623396873474,correct,0,1.0,correct
D2N002,and,and,0.4402645826339721,correct,0,1.0,correct
D2N002,if,if,0.9695488214492798,correct,0,1.0,correct
D2N002,your,your,0.9898354411125184,correct,0,1.0,correct
D2N002,symptoms,symptoms,0.9958679676055908,correct,0,1.0,correct
D2N002,continue,continue,0.9730726480484008,correct,0,1.0,correct
D2N002,we'll,we'll,0.6537922471761703,correct,0,1.0,correct
D2N002,talk,talk,0.9963196516036988,correct,0,1.0,correct
D2N002,about,about,0.9948582649230956,correct,0,1.0,correct
D2N002,further,further,0.9968680739402772,correct,0,1.0,correct
D2N002,imaging,imaging,0.9841769933700562,correct,0,1.0,correct
D2N002,and,and,0.8727869987487793,correct,0,1.0,correct
D2N002,possibly,possibly,0.9868754148483276,correct,0,1.0,correct
D2N002,referral,referral,0.9003161787986755,correct,0,1.0,correct
D2N002,to,to,0.9940650463104248,correct,0,1.0,correct
D2N002,physical,physical,0.9592325091362,correct,0,1.0,correct
D2N002,therapy,therapy,0.9869361519813538,correct,0,1.0,correct
D2N002,okay,oke.,0.8026784956455231,substitution,1,1.0,phonetic_substitution
D2N002,you,You,0.8115864396095276,correct,0,1.0,correct
D2N002,got,got,0.6790658831596375,correct,0,1.0,correct
D2N002,it,it,0.9937537312507628,correct,0,1.0,correct
D2N002,for,for,0.8204033374786377,correct,0,1.0,correct
D2N002,your,your,0.9887000918388368,correct,0,1.0,correct
D2N002,second,second,0.9706500172615052,correct,0,1.0,correct
D2N002,problem,problem,0.9954158067703248,correct,0,1.0,correct
D2N002,your,your,0.4569908380508423,correct,0,1.0,correct
D2N002,hypothyroidism,hypothyroidism,0.6721378117799759,correct,0,1.0,correct
D2N002,i,I,0.6581534743309021,correct,0,1.0,correct
D2N002,wan,want,0.7097107768058777,substitution,1,1.0,phonetic_substitution
D2N002,na,to,0.9674464464187622,substitution,1,1.0,unrelated_substitution
D2N002,go,go,0.9956052899360656,correct,0,1.0,correct
D2N002,ahead,ahead,0.9969677329063416,correct,0,1.0,correct
D2N002,and,and,0.9941712021827698,correct,0,1.0,correct
D2N002,continue,continue,0.9911271929740906,correct,0,1.0,correct
D2N002,you,you,0.7293813228607178,correct,0,1.0,correct
D2N002,on,on,0.9947079420089722,correct,0,1.0,correct
D2N002,this,this.,0.9964768290519714,correct,0,1.0,correct
D2N002,on,On,0.1319080889225006,correct,0,1.0,correct
D2N002,the,the,0.9828743934631348,correct,0,1.0,correct
D2N002,synthroid,centroid,0.764202892780304,substitution,1,3.0,phonetic_substitution
D2N002,and,and,0.512413740158081,correct,0,1.0,correct
D2N002,i,I,0.9864714741706848,correct,0,1.0,correct
D2N002,wan,want,0.8309676051139832,substitution,1,1.0,phonetic_substitution
D2N002,na,to,0.9928340911865234,substitution,1,1.0,unrelated_substitution
D2N002,go,go,0.9943503737449646,correct,0,1.0,correct
D2N002,ahead,ahead,0.9835811853408812,correct,0,1.0,correct
D2N002,and,and,0.9764183163642884,correct,0,1.0,correct
D2N002,order,order,0.9968506693840028,correct,0,1.0,correct
D2N002,some,some,0.9827662706375122,correct,0,1.0,correct
D2N002,thyroid,thyroid,0.1822506785392761,correct,0,1.0,correct
D2N002,labs,labs,0.3373919725418091,correct,0,1.0,correct
D2N002,okay,oke.,0.0115487993170972,substitution,1,1.0,phonetic_substitution
D2N002,sure,Sure,0.8512705564498901,correct,0,1.0,correct
D2N002,hey,he'd,0.2586251017637551,substitution,1,1.0,phonetic_substitution
D2N002,dragon,read,0.7242090702056885,substitution,1,1.0,unrelated_substitution
D2N002,order,an,0.5592768788337708,substitution,1,1.0,unrelated_substitution
D2N002,a,orathyroid,0.4518692567944526,substitution,1,1.0,unrelated_substitution
D2N002,thyroid,,,deletion,1,1.0,omission
D2N002,panel,panel.,0.9091148376464844,correct,0,1.0,correct
D2N002,and,And,0.9523443579673768,correct,0,1.0,correct
D2N002,then,then,0.9607157707214355,correct,0,1.0,correct
D2N002,for,for,0.9282841682434082,correct,0,1.0,correct
D2N002,your,your,0.9903740882873536,correct,0,1.0,correct
D2N002,last,last,0.9901392459869384,correct,0,1.0,correct
D2N002,problem,problem,0.9503639340400696,correct,0,1.0,correct
D2N002,the,the,0.5864525437355042,correct,0,1.0,correct
D2N002,arthritis,arthritis,0.0603407993912696,correct,0,1.0,correct
D2N002,you,you,0.833987295627594,correct,0,1.0,correct
D2N002,know,know,0.996367573738098,correct,0,1.0,correct
D2N002,we,we,0.8818209171295166,correct,0,1.0,correct
D2N002,just,just,0.9839089512825012,correct,0,1.0,correct
D2N002,,kind,0.6174555420875549,insertion,1,,insertion
D2N002,kinda,of,0.8455461263656616,substitution,1,1.0,unrelated_substitution
D2N002,talked,talked,0.7548444271087646,correct,0,1.0,correct
D2N002,about,about,0.9982162117958068,correct,0,1.0,correct
D2N002,that,that.,0.9914079308509828,correct,0,1.0,correct
D2N002,you,You,0.973724901676178,correct,0,1.0,correct
D2N002,know,know,0.9905457496643066,correct,0,1.0,correct
D2N002,it's,it's,0.9571776986122132,correct,0,1.0,correct
D2N002,gon,gone,0.8465551137924194,substitution,1,1.0,phonetic_substitution
D2N002,na,that,0.5362344980239868,substitution,1,1.0,unrelated_substitution
D2N002,be,be,0.7079226970672607,correct,0,1.0,correct
D2N002,a,a,0.4828276038169861,correct,0,1.0,correct
D2N002,struggle,struggle,0.931425154209137,correct,0,1.0,correct
D2N002,for,for,0.9968690276145936,correct,0,1.0,correct
D2N002,you,you,0.998229205608368,correct,0,1.0,correct
D2N002,because,because,0.959920048713684,correct,0,1.0,correct
D2N002,again,again,0.9721254706382751,correct,0,1.0,correct
D2N002,you,you,0.9174215197563172,correct,0,1.0,correct
D2N002,ca,can,0.9757035970687866,substitution,1,1.0,phonetic_substitution
D2N002,n't,,,deletion,1,1.0,omission
D2N002,take,take,0.5283746123313904,correct,0,1.0,correct
D2N002,some,some,0.97678542137146,correct,0,1.0,correct
D2N002,of,of,0.9901588559150696,correct,0,1.0,correct
D2N002,those,those,0.9884562492370604,correct,0,1.0,correct
D2N002,,anti,0.8132967948913574,insertion,1,,insertion
D2N002,anti-inflammatory,-inflammatory,0.9721258083979288,substitution,1,1.0,phonetic_substitution
D2N002,medications,medications,0.8194496035575867,correct,0,1.0,correct
D2N002,because,because,0.9793253540992736,correct,0,1.0,correct
D2N002,of,of,0.990952730178833,correct,0,1.0,correct
D2N002,your,your,0.9906775951385498,correct,0,1.0,correct
D2N002,kidney,kidney,0.9956633448600768,correct,0,1.0,correct
D2N002,transplant,transplants.,0.4278509244322777,substitution,1,1.0,phonetic_substitution
D2N002,so,"So,",0.9420074224472046,correct,0,1.0,correct
D2N002,mm-hmm,"Mumsu,",0.0120551249759349,substitution,1,1.0,unrelated_substitution
D2N002,you,you,0.7175365686416626,correct,0,1.0,correct
D2N002,know,know,0.9957494735717772,correct,0,1.0,correct
D2N002,let's,let's,0.7432308197021484,correct,0,1.0,correct
D2N002,see,see,0.9973344802856444,correct,0,1.0,correct
D2N002,how,how,0.9879730939865112,correct,0,1.0,correct
D2N002,we,we,0.9785099029541016,correct,0,1.0,correct
D2N002,do,do,0.9950020909309388,correct,0,1.0,correct
D2N002,over,over,0.99431049823761,correct,0,1.0,correct
D2N002,the,the,0.9977419376373292,correct,0,1.0,correct
D2N002,next,next,0.9947617650032043,correct,0,1.0,correct
D2N002,couple,couple,0.9930357336997986,correct,0,1.0,correct
D2N002,,of,0.501824676990509,insertion,1,,insertion
D2N002,weeks,weeks,0.9949670433998108,correct,0,1.0,correct
D2N002,and,and,0.8654100298881531,correct,0,1.0,correct
D2N002,again,again,0.9885243773460388,correct,0,1.0,correct
D2N002,we'll,we'll,0.6861191093921661,correct,0,1.0,correct
D2N002,refer,refer,0.78862464427948,correct,0,1.0,correct
D2N002,you,you.,0.5186964869499207,correct,0,1.0,correct
D2N002,,You'd,0.4589697122573852,insertion,1,,insertion
D2N002,to,a,0.3909196257591247,substitution,1,1.0,unrelated_substitution
D2N002,physical,physical,0.7873919010162354,correct,0,1.0,correct
D2N002,therapy,therapy,0.6302416920661926,correct,0,1.0,correct
D2N002,if,if,0.1905754953622818,correct,0,1.0,correct
D2N002,we,we,0.9935116171836852,correct,0,1.0,correct
D2N002,need,need,0.3512056171894073,correct,0,1.0,correct
D2N002,to,to,0.3384506702423095,correct,0,1.0,correct
D2N002,okay,oke.,0.0190827988553792,substitution,1,1.0,phonetic_substitution
D2N002,you,You,0.9295137524604796,correct,0,1.0,correct
D2N002,got,got,0.8844761252403259,correct,0,1.0,correct
D2N002,it,it,0.9852569699287416,correct,0,1.0,correct
D2N002,you,you,0.269832044839859,correct,0,1.0,correct
D2N002,have,have,0.9661639928817748,correct,0,1.0,correct
D2N002,any,any,0.967680037021637,correct,0,1.0,correct
D2N002,questions,questions.,0.960654079914093,correct,0,1.0,correct
D2N002,not,Not,0.9356641173362732,correct,0,1.0,correct
D2N002,at,at,0.9927122592926024,correct,0,1.0,correct
D2N002,this,this,0.9918825030326844,correct,0,1.0,correct
D2N002,point,point.,0.99174964427948,correct,0,1.0,correct
D2N002,okay,"Oke,",0.2669723108410835,substitution,1,1.0,phonetic_substitution
D2N002,hey,hey,0.8068671226501465,correct,0,1.0,correct
D2N002,dragon,"dragon,",0.6661282777786255,correct,0,1.0,correct
D2N002,,find,0.3406244218349457,insertion,1,,insertion
D2N002,,a,0.274054616689682,insertion,1,,insertion
D2N002,,lie,0.4826011657714844,insertion,1,,insertion
D2N002,finalize,as,0.6974437832832336,substitution,1,1.0,unrelated_substitution
D2N002,the,the,0.9493892788887024,correct,0,1.0,correct
D2N002,note,note.,0.7819495797157288,correct,0,1.0,correct
D2N003,hi,"Hey,",0.1865744739770889,substitution,1,1.0,phonetic_substitution
D2N003,john,"John,",0.895232617855072,correct,0,1.0,correct
D2N003,how,how,0.9922163486480712,correct,0,1.0,correct
D2N003,are,are,0.9935107827186584,correct,0,1.0,correct
D2N003,you,you?,0.9964538812637328,correct,0,1.0,correct
D2N003,hey,Heat,0.4026797115802765,substitution,1,1.0,phonetic_substitution
D2N003,well,well,0.7459675073623657,correct,0,1.0,correct
D2N003,relatively,relatively,0.5414678454399109,correct,0,1.0,correct
D2N003,speaking,"speaking,",0.9303174018859864,correct,0,1.0,correct
D2N003,okay,okay.,0.525794506072998,correct,0,1.0,correct
D2N003,good,Good,0.9640913605690002,correct,0,1.0,correct
D2N003,to,to,0.9985235333442688,correct,0,1.0,correct
D2N003,see,see,0.9987194538116456,correct,0,1.0,correct
D2N003,you,you.,0.9969684481620787,correct,0,1.0,correct
D2N003,good,Good,0.9897745847702026,correct,0,1.0,correct
D2N003,to,to,0.9978805780410768,correct,0,1.0,correct
D2N003,see,see,0.9989846348762512,correct,0,1.0,correct
D2N003,you,you,0.9985254406929016,correct,0,1.0,correct
D2N003,as,as,0.888157069683075,correct,0,1.0,correct
D2N003,well,well.,0.9980389475822448,correct,0,1.0,correct
D2N003,so,So,0.9892805218696594,correct,0,1.0,correct
D2N003,i,I,0.8836594820022583,correct,0,1.0,correct
D2N003,know,know,0.9978063702583312,correct,0,1.0,correct
D2N003,the,the,0.9936291575431824,correct,0,1.0,correct
D2N003,nurse,nurse,0.992262601852417,correct,0,1.0,correct
D2N003,told,told,0.9848238229751588,correct,0,1.0,correct
D2N003,you,you,0.9983384609222412,correct,0,1.0,correct
D2N003,about,about,0.9984286427497864,correct,0,1.0,correct
D2N003,dax,DAX.,0.6499715000391006,correct,0,1.0,correct
D2N003,i'm,I'm,0.9615415632724762,correct,0,1.0,correct
D2N003,gon,"gone,",0.7480749487876892,substitution,1,1.0,phonetic_substitution
D2N003,na,they,0.964835286140442,substitution,1,1.0,unrelated_substitution
D2N003,tell,tell,0.9548520445823668,correct,0,1.0,correct
D2N003,dax,DAX,0.9882144927978516,correct,0,1.0,correct
D2N003,a,a,0.9947405457496644,correct,0,1.0,correct
D2N003,little,little,0.9987198114395142,correct,0,1.0,correct
D2N003,bit,bit,0.9808335304260254,correct,0,1.0,correct
D2N003,about,about,0.9979721903800964,correct,0,1.0,correct
D2N003,you,you.,0.99668151140213,correct,0,1.0,correct
D2N003,okay,Okay.,0.5260401964187622,correct,0,1.0,correct
D2N003,so,So,0.8477467894554138,correct,0,1.0,correct
D2N003,john,John,0.5192649364471436,correct,0,1.0,correct
D2N003,is,is,0.4415822923183441,correct,0,1.0,correct
D2N003,a,a,0.9472739100456238,correct,0,1.0,correct
D2N003,,severe,0.5089318752288818,insertion,1,,insertion
D2N003,61-year-old,old,0.9241122603416444,substitution,1,1.0,unrelated_substitution
D2N003,male,male,0.9381682276725768,correct,0,1.0,correct
D2N003,with,with,0.9917282462120056,correct,0,1.0,correct
D2N003,a,a,0.6915184259414673,correct,0,1.0,correct
D2N003,past,past,0.985158383846283,correct,0,1.0,correct
D2N003,medical,medical,0.8219282627105713,correct,0,1.0,correct
D2N003,history,"history,",0.9790818691253662,correct,0,1.0,correct
D2N003,significant,significant,0.9760249257087708,correct,0,1.0,correct
D2N003,for,for,0.9934450387954712,correct,0,1.0,correct
D2N003,kidney,kidney,0.9931282997131348,correct,0,1.0,correct
D2N003,stones,"stones,",0.9875126481056212,correct,0,1.0,correct
D2N003,migraines,migraines,0.9680514732996622,correct,0,1.0,correct
D2N003,and,and,0.6215667128562927,correct,0,1.0,correct
D2N003,reflux,reflux,0.9495545228322348,correct,0,1.0,correct
D2N003,who,who,0.5050510764122009,correct,0,1.0,correct
D2N003,presents,persons,0.3353003561496734,substitution,1,1.0,phonetic_substitution
D2N003,with,with,0.9984696507453918,correct,0,1.0,correct
D2N003,some,some,0.985540807247162,correct,0,1.0,correct
D2N003,back,back,0.9681445956230164,correct,0,1.0,correct
D2N003,pain,pain.,0.9933183193206788,correct,0,1.0,correct
D2N003,so,So,0.1350263506174087,correct,0,1.0,correct
D2N003,john,"John,",0.4978723227977752,correct,0,1.0,correct
D2N003,what's,what's,0.955251842737198,correct,0,1.0,correct
D2N003,going,going,0.9956623911857604,correct,0,1.0,correct
D2N003,on,on,0.9970011115074158,correct,0,1.0,correct
D2N003,with,with,0.9966829419136048,correct,0,1.0,correct
D2N003,your,your,0.9922730326652528,correct,0,1.0,correct
D2N003,back,back?,0.8210240602493286,correct,0,1.0,correct
D2N003,uh,,,deletion,1,1.0,omission
D2N003,i'm,I'm,0.8709678649902344,correct,0,1.0,correct
D2N003,feeling,feeling,0.989179253578186,correct,0,1.0,correct
D2N003,a,a,0.9928014278411864,correct,0,1.0,correct
D2N003,lot,lot,0.9991434812545776,correct,0,1.0,correct
D2N003,of,of,0.9929922819137572,correct,0,1.0,correct
D2N003,the,the,0.9962649941444396,correct,0,1.0,correct
D2N003,same,same,0.9936291575431824,correct,0,1.0,correct
D2N003,pain,pain,0.9988551139831544,correct,0,1.0,correct
D2N003,that,that,0.9554976224899292,correct,0,1.0,correct
D2N003,i,I,0.9983487129211426,correct,0,1.0,correct
D2N003,had,had,0.9925347566604614,correct,0,1.0,correct
D2N003,when,when,0.7080121636390686,correct,0,1.0,correct
D2N003,i,I,0.9973227381706238,correct,0,1.0,correct
D2N003,had,had,0.9931934475898744,correct,0,1.0,correct
D2N003,kidney,kidney,0.5164541006088257,correct,0,1.0,correct
D2N003,stones,stones,0.9894368648529052,correct,0,1.0,correct
D2N003,about,about,0.9826257228851318,correct,0,1.0,correct
D2N003,two,two,0.9263617992401124,correct,0,1.0,correct
D2N003,years,years,0.997974455356598,correct,0,1.0,correct
D2N003,ago,ago.,0.990361213684082,correct,0,1.0,correct
D2N003,so,So,0.9898717999458312,correct,0,1.0,correct
D2N003,i'm,I'm,0.8422079086303711,correct,0,1.0,correct
D2N003,a,a,0.998063862323761,correct,0,1.0,correct
D2N003,little,little,0.9985995888710022,correct,0,1.0,correct
D2N003,concerned,concerned.,0.9958789348602296,correct,0,1.0,correct
D2N003,yeah,Yid,0.238483764231205,substitution,1,1.0,unrelated_substitution
D2N003,and,and,0.7709946036338806,correct,0,1.0,correct
D2N003,so,"Sovoo,",0.431280920902888,substitution,1,1.0,unrelated_substitution
D2N003,wh-,,,deletion,1,1.0,omission
D2N003,what,what,0.9854060411453248,correct,0,1.0,correct
D2N003,side,side,0.9640021920204164,correct,0,1.0,correct
D2N003,of,of,0.9961687922477722,correct,0,1.0,correct
D2N003,your,your,0.997173547744751,correct,0,1.0,correct
D2N003,back,back,0.9978836178779602,correct,0,1.0,correct
D2N003,is,is,0.9769819378852844,correct,0,1.0,correct
D2N003,it,it,0.9661838412284852,correct,0,1.0,correct
D2N003,on,done?,0.9576359987258912,substitution,1,1.0,phonetic_substitution
D2N003,uh,"Well,",0.5667372345924377,substitution,1,1.0,unrelated_substitution
D2N003,honestly,"honasway,",0.3364313195149104,substitution,1,1.0,phonetic_substitution
D2N003,it,it,0.949508547782898,correct,0,1.0,correct
D2N003,shifts,shifts.,0.7094846963882446,correct,0,1.0,correct
D2N003,it,It,0.9914510846138,correct,0,1.0,correct
D2N003,started,started,0.8483564257621765,correct,0,1.0,correct
D2N003,from,from,0.997319519519806,correct,0,1.0,correct
D2N003,the,the,0.9982879757881165,correct,0,1.0,correct
D2N003,right,right,0.9989386200904846,correct,0,1.0,correct
D2N003,side,side,0.995972216129303,correct,0,1.0,correct
D2N003,and,and,0.7425188422203064,correct,0,1.0,correct
D2N003,it,it,0.994426965713501,correct,0,1.0,correct
D2N003,,kind,0.8662868142127991,insertion,1,,insertion
D2N003,kinda,of,0.9648386240005492,substitution,1,1.0,unrelated_substitution
D2N003,moved,moved,0.9913854598999025,correct,0,1.0,correct
D2N003,over,over,0.9964027404785156,correct,0,1.0,correct
D2N003,and,and,0.6294688582420349,correct,0,1.0,correct
D2N003,now,now,0.9953770637512208,correct,0,1.0,correct
D2N003,i,I,0.988464653491974,correct,0,1.0,correct
D2N003,feel,feel,0.9984071850776672,correct,0,1.0,correct
D2N003,it,it,0.757200300693512,correct,0,1.0,correct
D2N003,in,in,0.9542050957679749,correct,0,1.0,correct
D2N003,the,the,0.9989058971405028,correct,0,1.0,correct
D2N003,left,"left,",0.9987847208976746,correct,0,1.0,correct
D2N003,side,side,0.7905733585357666,correct,0,1.0,correct
D2N003,of,of,0.9953081011772156,correct,0,1.0,correct
D2N003,my,my,0.9988288283348083,correct,0,1.0,correct
D2N003,back,back.,0.998518407344818,correct,0,1.0,correct
D2N003,okay,"Okay,",0.268727958202362,correct,0,1.0,correct
D2N003,and,then,0.4578843414783478,substitution,1,1.0,unrelated_substitution
D2N003,um,,,deletion,1,1.0,omission
D2N003,how,how,0.3098286688327789,correct,0,1.0,correct
D2N003,many,many,0.996785044670105,correct,0,1.0,correct
D2N003,days,days,0.9958230257034302,correct,0,1.0,correct
D2N003,has,has,0.9835554957389832,correct,0,1.0,correct
D2N003,this,this,0.9922677874565125,correct,0,1.0,correct
D2N003,been,been,0.998869001865387,correct,0,1.0,correct
D2N003,going,going,0.9963178634643556,correct,0,1.0,correct
D2N003,on,on,0.999195635318756,correct,0,1.0,correct
D2N003,for,for?,0.9947524070739746,correct,0,1.0,correct
D2N003,the,The,0.8921036720275879,correct,0,1.0,correct
D2N003,last,last,0.9968926310539246,correct,0,1.0,correct
D2N003,four,four,0.9188354015350342,correct,0,1.0,correct
D2N003,days,days,0.9992281198501588,correct,0,1.0,correct
D2N003,,of,0.4085031151771545,insertion,1,,insertion
D2N003,okay,aid,0.4710491895675659,substitution,1,1.0,unrelated_substitution
D2N003,and,and,0.99033921957016,correct,0,1.0,correct
D2N003,is,news,0.2189331799745559,substitution,1,1.0,unrelated_substitution
D2N003,is,is,0.7180355191230774,correct,0,1.0,correct
D2N003,the,the,0.9817447066307068,correct,0,1.0,correct
D2N003,pain,pain,0.8712405562400818,correct,0,1.0,correct
D2N003,coming,coming,0.9928391575813292,correct,0,1.0,correct
D2N003,and,and,0.74524986743927,correct,0,1.0,correct
D2N003,going,going.,0.998522937297821,correct,0,1.0,correct
D2N003,um,,,deletion,1,1.0,omission
D2N003,at,At,0.9688729047775269,correct,0,1.0,correct
D2N003,first,first,0.9976966977119446,correct,0,1.0,correct
D2N003,it,it,0.5274733304977417,correct,0,1.0,correct
D2N003,was,was,0.997870683670044,correct,0,1.0,correct
D2N003,coming,coming,0.9927054047584534,correct,0,1.0,correct
D2N003,and,and,0.9867109656333924,correct,0,1.0,correct
D2N003,going,going,0.9968332648277284,correct,0,1.0,correct
D2N003,and,and,0.4298979341983795,correct,0,1.0,correct
D2N003,then,then,0.981445848941803,correct,0,1.0,correct
D2N003,for,for,0.9750100374221802,correct,0,1.0,correct
D2N003,about,about,0.9943118095397948,correct,0,1.0,correct
D2N003,the,the,0.987449049949646,correct,0,1.0,correct
D2N003,last,last,0.9986664056777954,correct,0,1.0,correct
D2N003,48,four,0.2248946875333786,substitution,1,1.0,unrelated_substitution
D2N003,hours,hours,0.996306300163269,correct,0,1.0,correct
D2N003,it's,it's,0.8297916948795319,correct,0,1.0,correct
D2N003,been,been,0.9970905780792236,correct,0,1.0,correct
D2N003,a,a,0.8969529271125793,correct,0,1.0,correct
D2N003,constant,constant,0.7217735052108765,correct,0,1.0,correct
D2N003,and,and,0.8570414781570435,correct,0,1.0,correct
D2N003,it's,it's,0.947311520576477,correct,0,1.0,correct
D2N003,it's,,,deletion,1,1.0,omission
D2N003,been,been,0.3084821403026581,correct,0,1.0,correct
D2N003,pretty,pretty,0.9926647543907166,correct,0,1.0,correct
D2N003,bad,bad.,0.9963954091072084,correct,0,1.0,correct
D2N003,,"Oh,",0.1548779755830764,insertion,1,,insertion
D2N003,okay,"okay,",0.0638421326875686,correct,0,1.0,correct
D2N003,and,and,0.8107492923736572,correct,0,1.0,correct
D2N003,what,why,0.9592409133911132,substitution,1,1.0,phonetic_substitution
D2N003,have,have,0.9492867588996888,correct,0,1.0,correct
D2N003,you,you,0.9980931878089904,correct,0,1.0,correct
D2N003,taken,taken,0.9958930015563964,correct,0,1.0,correct
D2N003,for,for,0.9968352913856506,correct,0,1.0,correct
D2N003,the,the,0.9974117875099182,correct,0,1.0,correct
D2N003,pain,pain?,0.998219072818756,correct,0,1.0,correct
D2N003,,So,0.9067505598068236,insertion,1,,insertion
D2N003,,an,0.7826557159423828,insertion,1,,insertion
D2N003,tylenol,old,0.8908418416976929,substitution,1,3.0,unrelated_substitution
D2N003,but,but,0.6587409973144531,correct,0,1.0,correct
D2N003,it,it,0.9851018190383912,correct,0,1.0,correct
D2N003,really,really,0.9961559176445008,correct,0,1.0,correct
D2N003,does,doesn't,0.8099210858345032,substitution,1,1.0,phonetic_substitution
D2N003,n't,it,0.6823469400405884,substitution,1,1.0,unrelated_substitution
D2N003,seem,seem,0.7577928900718689,correct,0,1.0,correct
D2N003,to,to,0.9823495745658876,correct,0,1.0,correct
D2N003,help,help?,0.992916226387024,correct,0,1.0,correct
D2N003,yeah,"Yeah,",0.0984469056129455,correct,0,1.0,correct
D2N003,okay,Valpe,0.5748338997364044,substitution,1,1.0,unrelated_substitution
D2N003,and,and,0.3464515507221222,correct,0,1.0,correct
D2N003,do,do,0.4194196164608001,correct,0,1.0,correct
D2N003,you,you,0.9918823838233948,correct,0,1.0,correct
D2N003,have,have,0.9969801306724548,correct,0,1.0,correct
D2N003,any,any,0.998738706111908,correct,0,1.0,correct
D2N003,blood,blood,0.9949287176132202,correct,0,1.0,correct
D2N003,in,in,0.9852403402328492,correct,0,1.0,correct
D2N003,your,your,0.991772472858429,correct,0,1.0,correct
D2N003,urine,ear,0.757888913154602,substitution,1,1.0,unrelated_substitution
D2N003,um,and?,0.1623281091451645,substitution,1,1.0,unrelated_substitution
D2N003,uh,To,0.2925657629966736,substitution,1,1.0,unrelated_substitution
D2N003,it,nilly.,0.5861055180430412,substitution,1,1.0,unrelated_substitution
D2N003,i,I,0.9859245419502258,correct,0,1.0,correct
D2N003,think,think,0.9875530004501344,correct,0,1.0,correct
D2N003,i,I,0.9902111887931824,correct,0,1.0,correct
D2N003,do,do,0.9905046820640564,correct,0,1.0,correct
D2N003,it's,it's,0.6507028639316559,correct,0,1.0,correct
D2N003,kind,kind,0.9877395033836364,correct,0,1.0,correct
D2N003,of,of,0.9947779178619384,correct,0,1.0,correct
D2N003,hard,hard,0.9984135627746582,correct,0,1.0,correct
D2N003,to,to,0.987572431564331,correct,0,1.0,correct
D2N003,detect,detect,0.9894156455993652,correct,0,1.0,correct
D2N003,but,but,0.3506373167037964,correct,0,1.0,correct
D2N003,it,it,0.99400794506073,correct,0,1.0,correct
D2N003,does,does,0.9905129075050354,correct,0,1.0,correct
D2N003,look,look,0.9929965138435364,correct,0,1.0,correct
D2N003,a,a,0.9970396161079408,correct,0,1.0,correct
D2N003,little,little,0.9954984188079834,correct,0,1.0,correct
D2N003,,off,0.9741195440292358,insertion,1,,insertion
D2N003,off-color,color.,0.3263915181159973,substitution,1,1.0,phonetic_substitution
D2N003,okay,"Hey,",0.8265296220779419,substitution,1,1.0,unrelated_substitution
D2N003,all,all,0.74636310338974,correct,0,1.0,correct
D2N003,right,right.,0.9956899285316468,correct,0,1.0,correct
D2N003,,I'm,0.6438044756650925,insertion,1,,insertion
D2N003,um,then,0.7878793478012085,substitution,1,1.0,unrelated_substitution
D2N003,and,to,0.5017098784446716,substitution,1,1.0,unrelated_substitution
D2N003,have,have,0.9845192432403564,correct,0,1.0,correct
D2N003,you,you,0.9942149519920348,correct,0,1.0,correct
